year,month,day,hour,minute,seconds,jday,wv_height,wnd_dir,wnd_spd,wnd_gspd,atm_prs,air_temp
2.0100000e+03,9.0000000e+00,3.0000000e+01,2.1000000e+01,1.0000000e+01,0.0000000e+00,2.7388194e+02, NaN,3.0000000e+02,7.0000000e+00, NaN, NaN,8.2000000e+01
2.0100000e+03,9.0000000e+00,3.0000000e+01,2.1000000e+01,3.0000000e+01,0.0000000e+00,2.7389583e+02, NaN,3.2000000e+02,9.0000000e+00, NaN, NaN,8.2000000e+01
2.0100000e+03,9.0000000e+00,3.0000000e+01,2.1000000e+01,5.0000000e+01,0.0000000e+00,2.7390972e+02, NaN,3.2000000e+02,9.0000000e+00, NaN, NaN,7.9000000e+01
2.0100000e+03,9.0000000e+00,3.0000000e+01,2.2000000e+01,1.1000000e+01,0.0000000e+00,2.7392431e+02, NaN,3.1000000e+02,6.0000000e+00, NaN, NaN,7.9000000e+01
2.0100000e+03,9.0000000e+00,3.0000000e+01,2.2000000e+01,3.0000000e+01,0.0000000e+00,2.7393750e+02, NaN,3.2000000e+02,7.0000000e+00, NaN, NaN,8.1000000e+01
2.0100000e+03,9.0000000e+00,3.0000000e+01,2.2000000e+01,5.0000000e+01,0.0000000e+00,2.7395139e+02, NaN,3.3000000e+02,7.0000000e+00, NaN, NaN,7.9000000e+01
2.0100000e+03,9.0000000e+00,3.0000000e+01,2.3000000e+01,1.0000000e+01,0.0000000e+00,2.7396528e+02, NaN,3.1000000e+02,6.0000000e+00, NaN, NaN,7.7000000e+01
2.0100000e+03,9.0000000e+00,3.0000000e+01,2.3000000e+01,3.0000000e+01,0.0000000e+00,2.7397917e+02, NaN,3.3000000e+02,5.0000000e+00, NaN, NaN,7.9000000e+01
2.0100000e+03,9.0000000e+00,3.0000000e+01,2.3000000e+01,5.0000000e+01,0.0000000e+00,2.7399306e+02, NaN,3.3000000e+02,3.0000000e+00, NaN, NaN,7.9000000e+01
2.0100000e+03,1.0000000e+01,1.0000000e+00,0.0000000e+00,1.0000000e+01,0.0000000e+00,2.7400694e+02, NaN, NaN,0.0000000e+00, NaN, NaN,7.9000000e+01
2.0100000e+03,1.0000000e+01,1.0000000e+00,0.0000000e+00,3.0000000e+01,0.0000000e+00,2.7402083e+02, NaN,3.3000000e+02,3.0000000e+00, NaN, NaN,7.9000000e+01
2.0100000e+03,1.0000000e+01,1.0000000e+00,0.0000000e+00,5.0000000e+01,0.0000000e+00,2.7403472e+02, NaN, NaN,0.0000000e+00, NaN, NaN,7.9000000e+01
2.0100000e+03,1.0000000e+01,1.0000000e+00,1.0000000e+00,1.0000000e+01,0.0000000e+00,2.7404861e+02, NaN, NaN,0.0000000e+00, NaN, NaN,7.5000000e+01
