year,month,day,hour,minute,seconds,jday,wv_height,wnd_dir,wnd_spd,wnd_gspd,atm_prs,air_temp
2.0110000e+03,9.0000000e+00,2.6000000e+01,1.1000000e+01,4.3000000e+01,0.0000000e+00,2.6948819e+02,4.8900000e+00,2.0400000e+02,1.5300000e+01,2.2600000e+01,9.7870000e+02,1.4200000e+01
2.0110000e+03,9.0000000e+00,2.6000000e+01,1.2000000e+01,4.3000000e+01,0.0000000e+00,2.6952986e+02,5.2900000e+00,2.1100000e+02,1.4900000e+01,1.9400000e+01,9.7870000e+02,1.3800000e+01
2.0110000e+03,9.0000000e+00,2.6000000e+01,1.3000000e+01,4.3000000e+01,0.0000000e+00,2.6957153e+02,5.1700000e+00,2.1500000e+02,1.6500000e+01,2.0700000e+01,9.7850000e+02,1.3900000e+01
2.0110000e+03,9.0000000e+00,2.6000000e+01,1.4000000e+01,4.3000000e+01,0.0000000e+00,2.6961319e+02,5.7100000e+00,2.1600000e+02,1.7700000e+01,2.2900000e+01,9.7830000e+02,1.3500000e+01
2.0110000e+03,9.0000000e+00,2.6000000e+01,1.5000000e+01,4.3000000e+01,0.0000000e+00,2.6965486e+02,6.4200000e+00,2.2200000e+02,1.7800000e+01,2.2700000e+01,9.7820000e+02,1.2600000e+01
2.0110000e+03,9.0000000e+00,2.6000000e+01,1.6000000e+01,4.3000000e+01,0.0000000e+00,2.6969653e+02,6.7300000e+00,2.2400000e+02,1.8600000e+01,2.3000000e+01,9.7860000e+02,1.3200000e+01
2.0110000e+03,9.0000000e+00,2.6000000e+01,1.7000000e+01,4.3000000e+01,0.0000000e+00,2.6973819e+02,7.5800000e+00,2.2700000e+02,1.9500000e+01,2.4000000e+01,9.7930000e+02,1.3300000e+01
2.0110000e+03,9.0000000e+00,2.6000000e+01,1.8000000e+01,4.3000000e+01,0.0000000e+00,2.6977986e+02,8.3600000e+00,2.2400000e+02,2.1400000e+01,2.9700000e+01,9.7950000e+02,1.3000000e+01
2.0110000e+03,9.0000000e+00,2.6000000e+01,1.9000000e+01,4.3000000e+01,0.0000000e+00,2.6982153e+02,8.5300000e+00,2.2500000e+02,2.1200000e+01,2.7100000e+01,9.8040000e+02,1.2800000e+01
2.0110000e+03,9.0000000e+00,2.6000000e+01,2.0000000e+01,4.3000000e+01,0.0000000e+00,2.6986319e+02,9.9100000e+00,2.3300000e+02,1.9700000e+01,2.6000000e+01,9.8210000e+02,1.3000000e+01
2.0110000e+03,9.0000000e+00,2.6000000e+01,2.1000000e+01,4.3000000e+01,0.0000000e+00,2.6990486e+02,1.0120000e+01,2.3500000e+02,1.9200000e+01,2.5400000e+01,9.8360000e+02,1.3100000e+01
2.0110000e+03,9.0000000e+00,2.6000000e+01,2.2000000e+01,4.3000000e+01,0.0000000e+00,2.6994653e+02,1.0320000e+01,2.3800000e+02,1.7900000e+01,2.2800000e+01,9.8530000e+02,1.3100000e+01
2.0110000e+03,9.0000000e+00,2.6000000e+01,2.3000000e+01,4.3000000e+01,0.0000000e+00,2.6998819e+02,9.7500000e+00,2.3700000e+02,1.8500000e+01,2.4000000e+01,9.8640000e+02,1.3300000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,0.0000000e+00,4.3000000e+01,0.0000000e+00,2.7002986e+02,9.7600000e+00,2.4400000e+02,1.9700000e+01,2.6100000e+01,9.8780000e+02,1.2600000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,1.0000000e+00,4.3000000e+01,0.0000000e+00,2.7007153e+02,1.0190000e+01,2.4600000e+02,1.8300000e+01,2.4700000e+01,9.8980000e+02,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,2.0000000e+00,4.3000000e+01,0.0000000e+00,2.7011319e+02,8.8600000e+00,2.4800000e+02,1.7800000e+01,2.3500000e+01,9.9200000e+02,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,3.0000000e+00,4.3000000e+01,0.0000000e+00,2.7015486e+02,9.0900000e+00,2.4700000e+02,1.7800000e+01,2.2000000e+01,9.9390000e+02,1.3100000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,4.0000000e+00,4.3000000e+01,0.0000000e+00,2.7019653e+02,8.7300000e+00,2.4800000e+02,1.6400000e+01,2.0100000e+01,9.9570000e+02,1.3100000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,5.0000000e+00,4.3000000e+01,0.0000000e+00,2.7023819e+02,7.7500000e+00,2.4900000e+02,1.6100000e+01,2.0500000e+01,9.9750000e+02,1.3000000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,6.0000000e+00,4.3000000e+01,0.0000000e+00,2.7027986e+02,6.9500000e+00,2.5100000e+02,1.3800000e+01,1.8400000e+01,9.9930000e+02,1.2800000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,7.0000000e+00,4.3000000e+01,0.0000000e+00,2.7032153e+02,6.9600000e+00,2.5300000e+02,1.3900000e+01,1.8500000e+01,1.0008000e+03,1.2500000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,8.0000000e+00,4.3000000e+01,0.0000000e+00,2.7036319e+02,7.0100000e+00,2.5600000e+02,1.3000000e+01,1.6300000e+01,1.0025000e+03,1.2500000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,9.0000000e+00,4.3000000e+01,0.0000000e+00,2.7040486e+02,7.2600000e+00,2.5700000e+02,1.3100000e+01,1.6400000e+01,1.0039000e+03,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,1.0000000e+01,4.3000000e+01,0.0000000e+00,2.7044653e+02,6.5400000e+00,2.6000000e+02,1.3600000e+01,1.6900000e+01,1.0051000e+03,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,1.1000000e+01,4.3000000e+01,0.0000000e+00,2.7048819e+02,5.7900000e+00,2.6000000e+02,1.2100000e+01,1.5200000e+01,1.0065000e+03,1.2400000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,1.2000000e+01,4.3000000e+01,0.0000000e+00,2.7052986e+02,6.2100000e+00,2.6300000e+02,1.2400000e+01,1.6800000e+01,1.0080000e+03,1.2700000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,1.3000000e+01,4.3000000e+01,0.0000000e+00,2.7057153e+02,6.0500000e+00,2.6200000e+02,1.1300000e+01,1.4100000e+01,1.0095000e+03,1.2600000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,1.4000000e+01,4.3000000e+01,0.0000000e+00,2.7061319e+02,5.6900000e+00,2.6300000e+02,1.1500000e+01,1.4500000e+01,1.0108000e+03,1.2600000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,1.5000000e+01,4.3000000e+01,0.0000000e+00,2.7065486e+02,5.2300000e+00,2.6400000e+02,1.1000000e+01,1.3500000e+01,1.0120000e+03,1.2700000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,1.6000000e+01,4.3000000e+01,0.0000000e+00,2.7069653e+02,5.3000000e+00,2.6000000e+02,1.0800000e+01,1.2500000e+01,1.0134000e+03,1.2400000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,1.7000000e+01,4.3000000e+01,0.0000000e+00,2.7073819e+02,4.7400000e+00,2.6200000e+02,9.6000000e+00,1.1700000e+01,1.0149000e+03,1.2800000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,1.8000000e+01,4.3000000e+01,0.0000000e+00,2.7077986e+02,4.4600000e+00,2.6500000e+02,1.0200000e+01,1.2500000e+01,1.0159000e+03,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,1.9000000e+01,4.3000000e+01,0.0000000e+00,2.7082153e+02,4.3300000e+00,2.6000000e+02,9.5000000e+00,1.1700000e+01,1.0172000e+03,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,2.0000000e+01,4.3000000e+01,0.0000000e+00,2.7086319e+02,4.2800000e+00,2.6100000e+02,9.3000000e+00,1.1100000e+01,1.0183000e+03,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,2.1000000e+01,4.3000000e+01,0.0000000e+00,2.7090486e+02,3.7500000e+00,2.5900000e+02,8.5000000e+00,1.0600000e+01,1.0193000e+03,1.3100000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,2.2000000e+01,4.3000000e+01,0.0000000e+00,2.7094653e+02,3.4100000e+00,2.6000000e+02,7.9000000e+00,9.5000000e+00,1.0200000e+03,1.3200000e+01
2.0110000e+03,9.0000000e+00,2.7000000e+01,2.3000000e+01,4.3000000e+01,0.0000000e+00,2.7098819e+02,3.4500000e+00,2.6100000e+02,7.7000000e+00,9.4000000e+00,1.0207000e+03,1.3100000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,0.0000000e+00,4.3000000e+01,0.0000000e+00,2.7102986e+02,3.2400000e+00,2.4900000e+02,7.0000000e+00,8.8000000e+00,1.0216000e+03,1.3000000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,1.0000000e+00,4.3000000e+01,0.0000000e+00,2.7107153e+02,3.3300000e+00,2.6600000e+02,6.8000000e+00,8.3000000e+00,1.0222000e+03,1.3000000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,2.0000000e+00,4.3000000e+01,0.0000000e+00,2.7111319e+02,3.3400000e+00,2.5900000e+02,5.9000000e+00,7.4000000e+00,1.0233000e+03,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,3.0000000e+00,4.3000000e+01,0.0000000e+00,2.7115486e+02,3.1900000e+00,2.5600000e+02,6.1000000e+00,7.7000000e+00,1.0240000e+03,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,4.0000000e+00,4.3000000e+01,0.0000000e+00,2.7119653e+02,3.3400000e+00,2.5900000e+02,5.1000000e+00,6.5000000e+00,1.0244000e+03,1.2800000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,5.0000000e+00,4.3000000e+01,0.0000000e+00,2.7123819e+02,3.2700000e+00,2.5600000e+02,4.9000000e+00,6.4000000e+00,1.0251000e+03,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,6.0000000e+00,4.3000000e+01,0.0000000e+00,2.7127986e+02,3.1300000e+00,2.4000000e+02,5.0000000e+00,6.4000000e+00,1.0255000e+03,1.2800000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,7.0000000e+00,4.3000000e+01,0.0000000e+00,2.7132153e+02,3.4300000e+00,2.3600000e+02,5.0000000e+00,6.1000000e+00,1.0258000e+03,1.2700000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,8.0000000e+00,4.3000000e+01,0.0000000e+00,2.7136319e+02,3.4100000e+00,2.3000000e+02,4.8000000e+00,6.3000000e+00,1.0262000e+03,1.2700000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,9.0000000e+00,4.3000000e+01,0.0000000e+00,2.7140486e+02,3.2300000e+00,2.2500000e+02,3.7000000e+00,4.9000000e+00,1.0262000e+03,1.2700000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,1.0000000e+01,4.3000000e+01,0.0000000e+00,2.7144653e+02,3.1500000e+00,1.9900000e+02,3.8000000e+00,5.0000000e+00,1.0258000e+03,1.2700000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,1.1000000e+01,4.3000000e+01,0.0000000e+00,2.7148819e+02,2.9700000e+00,1.7700000e+02,4.1000000e+00,5.0000000e+00,1.0257000e+03,1.2700000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,1.2000000e+01,4.3000000e+01,0.0000000e+00,2.7152986e+02,2.8100000e+00,1.6900000e+02,4.7000000e+00,5.6000000e+00,1.0256000e+03,1.2700000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,1.3000000e+01,4.3000000e+01,0.0000000e+00,2.7157153e+02,2.6900000e+00,1.6300000e+02,5.1000000e+00,6.3000000e+00,1.0257000e+03,1.2800000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,1.4000000e+01,4.3000000e+01,0.0000000e+00,2.7161319e+02,2.6200000e+00,1.5100000e+02,5.1000000e+00,6.8000000e+00,1.0254000e+03,1.2800000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,1.5000000e+01,4.3000000e+01,0.0000000e+00,2.7165486e+02,2.6500000e+00,1.5200000e+02,6.6000000e+00,8.5000000e+00,1.0253000e+03,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,1.6000000e+01,4.3000000e+01,0.0000000e+00,2.7169653e+02,2.7600000e+00,1.5800000e+02,7.5000000e+00,8.9000000e+00,1.0247000e+03,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,1.7000000e+01,4.3000000e+01,0.0000000e+00,2.7173819e+02,2.6600000e+00,1.5600000e+02,8.0000000e+00,9.8000000e+00,1.0241000e+03,1.3000000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,1.8000000e+01,4.3000000e+01,0.0000000e+00,2.7177986e+02,2.4200000e+00,1.5800000e+02,7.7000000e+00,9.0000000e+00,1.0237000e+03,1.3100000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,2.0000000e+01,4.3000000e+01,0.0000000e+00,2.7186319e+02,2.3000000e+00,1.4400000e+02,7.6000000e+00,9.1000000e+00,1.0217000e+03,1.3200000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,2.1000000e+01,4.3000000e+01,0.0000000e+00,2.7190486e+02,2.1800000e+00,1.4200000e+02,7.1000000e+00,9.0000000e+00,1.0205000e+03,1.2700000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,2.2000000e+01,4.3000000e+01,0.0000000e+00,2.7194653e+02,2.2200000e+00,1.3300000e+02,6.9000000e+00,8.7000000e+00,1.0190000e+03,1.2900000e+01
2.0110000e+03,9.0000000e+00,2.8000000e+01,2.3000000e+01,4.3000000e+01,0.0000000e+00,2.7198819e+02,1.9700000e+00,1.4900000e+02,8.8000000e+00,1.1300000e+01,1.0176000e+03,1.2800000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,0.0000000e+00,4.3000000e+01,0.0000000e+00,2.7202986e+02,2.1000000e+00,1.4900000e+02,9.4000000e+00,1.3700000e+01,1.0160000e+03,1.2300000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,1.0000000e+00,4.3000000e+01,0.0000000e+00,2.7207153e+02,2.1300000e+00,1.2700000e+02,8.9000000e+00,1.0900000e+01,1.0139000e+03,1.3000000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,2.0000000e+00,4.3000000e+01,0.0000000e+00,2.7211319e+02,2.3100000e+00,1.3300000e+02,1.2000000e+01,1.6000000e+01,1.0121000e+03,1.3300000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,3.0000000e+00,4.3000000e+01,0.0000000e+00,2.7215486e+02,2.2800000e+00,1.2800000e+02,1.4600000e+01,1.9100000e+01,1.0094000e+03,1.3200000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,4.0000000e+00,4.3000000e+01,0.0000000e+00,2.7219653e+02,2.8500000e+00,1.3300000e+02,1.5400000e+01,1.8700000e+01,1.0073000e+03,1.3000000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,5.0000000e+00,4.3000000e+01,0.0000000e+00,2.7223819e+02,3.3000000e+00,1.4500000e+02,1.6700000e+01,2.0500000e+01,1.0049000e+03,1.3200000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,6.0000000e+00,4.3000000e+01,0.0000000e+00,2.7227986e+02,3.6300000e+00,1.5300000e+02,1.6300000e+01,2.0900000e+01,1.0031000e+03,1.3500000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,7.0000000e+00,4.3000000e+01,0.0000000e+00,2.7232153e+02,3.8200000e+00,1.6500000e+02,1.6600000e+01,2.2200000e+01,1.0012000e+03,1.3900000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,8.0000000e+00,4.3000000e+01,0.0000000e+00,2.7236319e+02,4.6500000e+00,1.6900000e+02,1.6000000e+01,2.0800000e+01,9.9940000e+02,1.4100000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,9.0000000e+00,4.3000000e+01,0.0000000e+00,2.7240486e+02,5.6000000e+00,1.7400000e+02,1.6800000e+01,2.1200000e+01,9.9780000e+02,1.4400000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,1.0000000e+01,4.3000000e+01,0.0000000e+00,2.7244653e+02,5.8400000e+00,2.0000000e+02,1.6800000e+01,2.0900000e+01,9.9800000e+02,1.3200000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,1.1000000e+01,4.3000000e+01,0.0000000e+00,2.7248819e+02,6.9100000e+00,2.3000000e+02,1.4800000e+01,1.8600000e+01,9.9930000e+02,1.2300000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,1.2000000e+01,4.3000000e+01,0.0000000e+00,2.7252986e+02,6.6100000e+00,2.6000000e+02,1.5400000e+01,1.9100000e+01,1.0008000e+03,1.2200000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,1.3000000e+01,4.3000000e+01,0.0000000e+00,2.7257153e+02,5.8800000e+00,2.5900000e+02,1.4900000e+01,1.8200000e+01,1.0025000e+03,1.2300000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,1.4000000e+01,4.3000000e+01,0.0000000e+00,2.7261319e+02,5.6200000e+00,2.6400000e+02,1.2000000e+01,1.5600000e+01,1.0036000e+03,1.2100000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,1.5000000e+01,4.3000000e+01,0.0000000e+00,2.7265486e+02,5.3900000e+00,2.5500000e+02,1.1100000e+01,1.3500000e+01,1.0049000e+03,1.1900000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,1.6000000e+01,4.3000000e+01,0.0000000e+00,2.7269653e+02,5.5500000e+00,2.5200000e+02,1.0300000e+01,1.2800000e+01,1.0053000e+03,1.2200000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,1.7000000e+01,4.3000000e+01,0.0000000e+00,2.7273819e+02,4.8800000e+00,2.5800000e+02,9.5000000e+00,1.1900000e+01,1.0058000e+03,1.2200000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,1.8000000e+01,4.3000000e+01,0.0000000e+00,2.7277986e+02,5.0600000e+00,2.5600000e+02,9.3000000e+00,1.1700000e+01,1.0063000e+03,1.2200000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,1.9000000e+01,4.3000000e+01,0.0000000e+00,2.7282153e+02,4.2700000e+00,2.5700000e+02,1.0200000e+01,1.2200000e+01,1.0068000e+03,1.2000000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,2.0000000e+01,4.3000000e+01,0.0000000e+00,2.7286319e+02,4.3400000e+00,2.6200000e+02,1.0000000e+01,1.2200000e+01,1.0071000e+03,1.2100000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,2.1000000e+01,4.3000000e+01,0.0000000e+00,2.7290486e+02,4.1300000e+00,2.7300000e+02,1.0200000e+01,1.2700000e+01,1.0076000e+03,1.2200000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,2.2000000e+01,4.3000000e+01,0.0000000e+00,2.7294653e+02,4.0700000e+00,2.7100000e+02,1.0300000e+01,1.2900000e+01,1.0083000e+03,1.2100000e+01
2.0110000e+03,9.0000000e+00,2.9000000e+01,2.3000000e+01,4.3000000e+01,0.0000000e+00,2.7298819e+02,4.0000000e+00,2.8200000e+02,1.0200000e+01,1.2600000e+01,1.0090000e+03,1.1900000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,0.0000000e+00,4.3000000e+01,0.0000000e+00,2.7302986e+02,4.1800000e+00,2.8800000e+02,8.3000000e+00,1.0100000e+01,1.0100000e+03,1.1600000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,1.0000000e+00,4.3000000e+01,0.0000000e+00,2.7307153e+02,3.9600000e+00,2.8000000e+02,1.0100000e+01,1.3100000e+01,1.0108000e+03,1.1100000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,2.0000000e+00,4.3000000e+01,0.0000000e+00,2.7311319e+02,3.9200000e+00,2.8800000e+02,5.5000000e+00,6.9000000e+00,1.0119000e+03,1.1800000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,3.0000000e+00,4.3000000e+01,0.0000000e+00,2.7315486e+02,3.6100000e+00,2.8000000e+02,9.9000000e+00,1.1700000e+01,1.0124000e+03,1.2400000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,4.0000000e+00,4.3000000e+01,0.0000000e+00,2.7319653e+02,4.0200000e+00,2.8200000e+02,9.1000000e+00,1.1300000e+01,1.0131000e+03,1.2300000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,5.0000000e+00,4.3000000e+01,0.0000000e+00,2.7323819e+02,3.6700000e+00,2.8000000e+02,8.7000000e+00,1.0600000e+01,1.0138000e+03,1.2200000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,6.0000000e+00,4.3000000e+01,0.0000000e+00,2.7327986e+02,3.5800000e+00,2.8400000e+02,8.7000000e+00,1.0500000e+01,1.0145000e+03,1.2300000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,7.0000000e+00,4.3000000e+01,0.0000000e+00,2.7332153e+02,3.1900000e+00,2.8900000e+02,8.2000000e+00,9.9000000e+00,1.0151000e+03,1.2200000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,8.0000000e+00,4.3000000e+01,0.0000000e+00,2.7336319e+02,2.9500000e+00,2.9500000e+02,8.2000000e+00,9.9000000e+00,1.0158000e+03,1.2100000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,9.0000000e+00,4.3000000e+01,0.0000000e+00,2.7340486e+02,2.8900000e+00,2.9400000e+02,7.2000000e+00,8.6000000e+00,1.0162000e+03,1.2100000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,1.0000000e+01,4.3000000e+01,0.0000000e+00,2.7344653e+02,2.6900000e+00,2.9500000e+02,7.3000000e+00,8.7000000e+00,1.0167000e+03,1.2100000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,1.1000000e+01,4.3000000e+01,0.0000000e+00,2.7348819e+02,2.5700000e+00,2.8900000e+02,7.0000000e+00,8.8000000e+00,1.0171000e+03,1.2100000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,1.2000000e+01,4.3000000e+01,0.0000000e+00,2.7352986e+02,2.6800000e+00,3.0300000e+02,5.9000000e+00,7.2000000e+00,1.0173000e+03,1.1900000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,1.3000000e+01,4.3000000e+01,0.0000000e+00,2.7357153e+02,2.7500000e+00,3.0700000e+02,6.4000000e+00,7.9000000e+00,1.0175000e+03,1.1900000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,1.4000000e+01,4.3000000e+01,0.0000000e+00,2.7361319e+02,2.4100000e+00,3.1100000e+02,5.4000000e+00,6.7000000e+00,1.0181000e+03,1.2000000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,1.5000000e+01,4.3000000e+01,0.0000000e+00,2.7365486e+02,2.4100000e+00,3.0400000e+02,5.1000000e+00,6.2000000e+00,1.0189000e+03,1.2000000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,1.6000000e+01,4.3000000e+01,0.0000000e+00,2.7369653e+02,2.5600000e+00,3.1000000e+02,3.2000000e+00,4.2000000e+00,1.0195000e+03,1.2200000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,1.7000000e+01,4.3000000e+01,0.0000000e+00,2.7373819e+02,2.5200000e+00,2.7700000e+02,6.9000000e+00,9.3000000e+00,1.0198000e+03,1.1400000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,1.8000000e+01,4.3000000e+01,0.0000000e+00,2.7377986e+02,2.7000000e+00,2.7100000e+02,2.0000000e+00,3.2000000e+00,1.0200000e+03,1.2100000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,1.9000000e+01,4.3000000e+01,0.0000000e+00,2.7382153e+02,2.7800000e+00,3.0100000e+02,2.4000000e+00,3.8000000e+00,1.0200000e+03,1.2300000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,2.0000000e+01,4.3000000e+01,0.0000000e+00,2.7386319e+02,2.7800000e+00,2.7400000e+02,2.5000000e+00,4.0000000e+00,1.0197000e+03,1.2000000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,2.1000000e+01,4.3000000e+01,0.0000000e+00,2.7390486e+02,2.7000000e+00,2.8000000e+02,3.2000000e+00,4.5000000e+00,1.0193000e+03,1.1900000e+01
2.0110000e+03,9.0000000e+00,3.0000000e+01,2.3000000e+01,4.3000000e+01,0.0000000e+00,2.7398819e+02,2.3300000e+00,2.7400000e+02,3.7000000e+00,4.5000000e+00,1.0187000e+03,1.1600000e+01
